timestamp(ms),VFR_HUD.groundspeed,ATTITUDE.roll,ATTITUDE.pitch,ATTITUDE.rollspeed,ATTITUDE.pitchspeed
836193.9140625,0.04278086870908737,0.05587257817387581,-0.0004690978676080704,0.10618486255407333,0.01620740070939064
836293.9140625,0.10461044311523438,0.05587257817387581,-0.0004690978676080704,0.10618486255407333,0.01620740070939064
836393.9140625,0.10461044311523438,0.05587257817387581,-0.0004690978676080704,0.10618486255407333,0.01620740070939064
836493.9140625,0.26069214940071106,0.07693125307559967,0.007320914417505264,0.048348475247621536,0.01628934219479561
836593.9140625,0.26069214940071106,0.07693125307559967,0.007320914417505264,0.048348475247621536,0.01628934219479561
836693.9140625,0.26069214940071106,0.08100637793540955,0.010583290830254555,-0.0059762513265013695,-0.004036902450025082
836793.9140625,0.4196314215660095,0.08100637793540955,0.010583290830254555,-0.0059762513265013695,-0.004036902450025082
836893.9140625,0.4196314215660095,0.08100637793540955,0.010583290830254555,-0.0059762513265013695,-0.004036902450025082
836993.9140625,0.5850552916526794,0.07808828353881836,0.006254248321056366,-0.03557529300451279,-0.009403133764863014
837093.9140625,0.5850552916526794,0.07808828353881836,0.006254248321056366,-0.03557529300451279,-0.009403133764863014
837193.9140625,0.5850552916526794,0.06468765437602997,0.0032115448266267776,-0.07887698709964752,-0.024012591689825058
837293.9140625,0.7193694114685059,0.06468765437602997,0.0032115448266267776,-0.07887698709964752,-0.024012591689825058
837393.9140625,0.7193694114685059,0.06468765437602997,0.0032115448266267776,-0.07887698709964752,-0.024012591689825058
837493.9140625,0.7960489392280579,0.04101422801613808,-0.004413042217493057,-0.09161167591810226,-0.043516259640455246
837593.9140625,0.7960489392280579,0.04101422801613808,-0.004413042217493057,-0.09161167591810226,-0.043516259640455246
837693.9140625,0.7960489392280579,0.01967727579176426,-0.009562373161315918,-0.058619175106287,-0.024555183947086334
837793.9140625,0.8323695659637451,0.01967727579176426,-0.009562373161315918,-0.058619175106287,-0.024555183947086334
837893.9140625,0.8323695659637451,0.01967727579176426,-0.009562373161315918,-0.058619175106287,-0.024555183947086334
837993.9140625,0.8142639994621277,0.008843692019581795,-0.011875525116920471,-0.027964595705270767,0.017957007512450218
838093.9140625,0.8142639994621277,0.008843692019581795,-0.011875525116920471,-0.027964595705270767,0.017957007512450218
838193.9140625,0.8142639994621277,0.008564678020775318,-0.012918893247842789,0.004827762488275766,-0.013341112062335014
838293.9140625,0.7833645939826965,0.008564678020775318,-0.012918893247842789,0.004827762488275766,-0.013341112062335014
838393.9140625,0.7833645939826965,0.008564678020775318,-0.012918893247842789,0.004827762488275766,-0.013341112062335014
838493.9140625,0.7519789934158325,0.002300851745530963,-0.013844363391399384,-0.04937581345438957,-0.01953732594847679
838593.9140625,0.7519789934158325,0.002300851745530963,-0.013844363391399384,-0.04937581345438957,-0.01953732594847679
838693.9140625,0.7519789934158325,-0.022053834050893784,-0.016164332628250122,-0.12076055258512497,-0.007520143873989582
838793.9140625,0.6999850869178772,-0.022053834050893784,-0.016164332628250122,-0.12076055258512497,-0.007520143873989582
838893.9140625,0.6999850869178772,-0.022053834050893784,-0.016164332628250122,-0.12076055258512497,-0.007520143873989582
838993.9140625,0.5721460580825806,-0.04745624586939812,-0.017636384814977646,-0.08865824341773987,-0.008587894961237907
839093.9140625,0.5721460580825806,-0.04745624586939812,-0.017636384814977646,-0.08865824341773987,-0.008587894961237907
839193.9140625,0.5721460580825806,-0.06430472433567047,-0.018431171774864197,-0.033929478377103806,-0.00851384736597538
839293.9140625,0.40054741501808167,-0.06430472433567047,-0.018431171774864197,-0.033929478377103806,-0.00851384736597538
839393.9140625,0.40054741501808167,-0.06430472433567047,-0.018431171774864197,-0.033929478377103806,-0.00851384736597538
839493.9140625,0.22351673245429993,-0.06813076138496399,-0.01670730486512184,0.021754762157797813,0.0259771179407835
839593.9140625,0.22351673245429993,-0.06813076138496399,-0.01670730486512184,0.021754762157797813,0.0259771179407835
839693.9140625,0.22351673245429993,-0.05479917302727699,-0.007184218615293503,0.07387267053127289,0.03304421901702881
839793.9140625,0.08342479169368744,-0.05479917302727699,-0.007184218615293503,0.07387267053127289,0.03304421901702881
839893.9140625,0.08342479169368744,-0.05479917302727699,-0.007184218615293503,0.07387267053127289,0.03304421901702881
839993.9140625,0.10847866535186768,-0.02256651408970356,-0.000019712373614311218,0.1506369262933731,0.007983090355992317
840093.9140625,0.10847866535186768,-0.02256651408970356,-0.000019712373614311218,0.1506369262933731,0.007983090355992317
840193.9140625,0.10847866535186768,0.008854410611093044,0.007764672860503198,0.09066934138536453,0.04680247977375984
840293.9140625,0.12273731827735901,0.008854410611093044,0.007764672860503198,0.09066934138536453,0.04680247977375984
840393.9140625,0.12273731827735901,0.008854410611093044,0.007764672860503198,0.09066934138536453,0.04680247977375984
840493.9140625,0.08397046476602554,0.026095984503626823,0.015020586550235748,0.044980231672525406,0.025076713413000107
840593.9140625,0.08397046476602554,0.026095984503626823,0.015020586550235748,0.044980231672525406,0.025076713413000107
840693.9140625,0.08397046476602554,0.02375960163772106,0.014560051262378693,-0.03749005123972893,0.010670826770365238
840793.9140625,0.02438930608332157,0.02375960163772106,0.014560051262378693,-0.03749005123972893,0.010670826770365238
840893.9140625,0.02438930608332157,0.02375960163772106,0.014560051262378693,-0.03749005123972893,0.010670826770365238
840993.9140625,0.0239803995937109,0.015406542457640171,0.014629917219281197,-0.03300030902028084,-0.015709439292550087
841093.9140625,0.0239803995937109,0.015406542457640171,0.014629917219281197,-0.03300030902028084,-0.015709439292550087
841193.9140625,0.0239803995937109,0.011057691648602486,0.011487586423754692,-0.0019527000840753282,-0.014112571254372597
841293.9140625,0.062176041305065155,0.011057691648602486,0.011487586423754692,-0.0019527000840753282,-0.014112571254372597
841393.9140625,0.062176041305065155,0.011057691648602486,0.011487586423754692,-0.0019527000840753282,-0.014112571254372597
841493.9140625,0.07634303718805313,0.009745117276906967,0.006739666685461998,0.0014863600954413414,-0.03124036081135273
841593.9140625,0.07634303718805313,0.009745117276906967,0.006739666685461998,0.0014863600954413414,-0.03124036081135273
841693.9140625,0.07634303718805313,0.009861888363957405,0.0033082328736782074,-0.014094302430748941,-0.008286288008093834
841793.9140625,0.08397438377141953,0.009861888363957405,0.0033082328736782074,-0.014094302430748941,-0.008286288008093834
841893.9140625,0.08397438377141953,0.009861888363957405,0.0033082328736782074,-0.014094302430748941,-0.008286288008093834
841993.9140625,0.08318696916103363,0.011886957101523876,0.0007779058068990707,0.009984051808714867,-0.00032910314621403813
842093.9140625,0.08318696916103363,0.011886957101523876,0.0007779058068990707,0.009984051808714867,-0.00032910314621403813
842193.9140625,0.08318696916103363,0.009465650655329227,-0.0005635488778352737,-0.0046539390459656715,-0.00843463372439146
842293.9140625,0.08829443156719208,0.009465650655329227,-0.0005635488778352737,-0.0046539390459656715,-0.00843463372439146
842393.9140625,0.08829443156719208,0.009465650655329227,-0.0005635488778352737,-0.0046539390459656715,-0.00843463372439146
842493.9140625,0.07843195647001266,0.0072103263810276985,-0.003063824027776718,-0.00039920027484185994,-0.01067936047911644
842593.9140625,0.07843195647001266,0.0072103263810276985,-0.003063824027776718,-0.00039920027484185994,-0.01067936047911644
842693.9140625,0.07843195647001266,0.010227767750620842,-0.004466839134693146,0.0013913249131292105,-0.00908832997083664
842793.9140625,0.07060310989618301,0.010227767750620842,-0.004466839134693146,0.0013913249131292105,-0.00908832997083664
842893.9140625,0.07060310989618301,0.010227767750620842,-0.004466839134693146,0.0013913249131292105,-0.00908832997083664
842993.9140625,0.0607512965798378,0.01159106008708477,-0.006567578762769699,0.018223991617560387,-0.023708421736955643
843093.9140625,0.0607512965798378,0.01159106008708477,-0.006567578762769699,0.018223991617560387,-0.023708421736955643
843193.9140625,0.0607512965798378,0.014406443573534489,-0.007277924567461014,0.007175499107688665,-0.007873419672250748
843293.9140625,0.04990019649267197,0.014406443573534489,-0.007277924567461014,0.007175499107688665,-0.007873419672250748
843393.9140625,0.04990019649267197,0.014406443573534489,-0.007277924567461014,0.007175499107688665,-0.007873419672250748
843493.9140625,0.03814186155796051,0.01592405140399933,-0.008035663515329361,0.0023889224976301193,0.006706576328724623
843593.9140625,0.03814186155796051,0.01592405140399933,-0.008035663515329361,0.0023889224976301193,0.006706576328724623
843693.9140625,0.03814186155796051,0.015593367628753185,-0.009412556886672974,-0.0010768799111247063,-0.017149243503808975
843793.9140625,0.029544077813625336,0.015593367628753185,-0.009412556886672974,-0.0010768799111247063,-0.017149243503808975
843893.9140625,0.029544077813625336,0.015593367628753185,-0.009412556886672974,-0.0010768799111247063,-0.017149243503808975
843993.9140625,0.026654023677110672,0.014566733501851559,-0.012747589498758316,-0.006357541773468256,-0.005962290335446596
844093.9140625,0.026654023677110672,0.014566733501851559,-0.012747589498758316,-0.006357541773468256,-0.005962290335446596
844193.9140625,0.026654023677110672,0.012284384109079838,-0.012729361653327942,-0.009318632073700428,0.010621016845107079
844293.9140625,0.02120213210582733,0.012284384109079838,-0.012729361653327942,-0.009318632073700428,0.010621016845107079
844393.9140625,0.02120213210582733,0.012284384109079838,-0.012729361653327942,-0.009318632073700428,0.010621016845107079
844493.9140625,0.025738131254911423,0.010727121494710445,-0.01231466606259346,0.007143279537558556,0.007057542447000742
844593.9140625,0.025738131254911423,0.010727121494710445,-0.01231466606259346,0.007143279537558556,0.007057542447000742
844693.9140625,0.025738131254911423,0.010727121494710445,-0.01231466606259346,0.007143279537558556,0.007057542447000742
844793.9140625,0.04298310726881027,0.012222946621477604,-0.008739478886127472,0.006724210921674967,0.024728894233703613
844893.9140625,0.04298310726881027,0.012222946621477604,-0.008739478886127472,0.006724210921674967,0.024728894233703613
844993.9140625,0.04549194872379303,0.012751654721796513,-0.0035333149135112762,-0.015065663494169712,0.0068197655491530895
845093.9140625,0.04549194872379303,0.012751654721796513,-0.0035333149135112762,-0.015065663494169712,0.0068197655491530895
845193.9140625,0.04549194872379303,0.006114517338573933,-0.0016747191548347473,-0.021766822785139084,0.026026440784335136
845293.9140625,0.0531659759581089,0.006114517338573933,-0.0016747191548347473,-0.021766822785139084,0.026026440784335136
845393.9140625,0.0531659759581089,0.006114517338573933,-0.0016747191548347473,-0.021766822785139084,0.026026440784335136
845493.9140625,0.036052148789167404,0.005960836075246334,0.0009288843721151352,0.018909621983766556,-0.002125326544046402
845593.9140625,0.036052148789167404,0.005960836075246334,0.0009288843721151352,0.018909621983766556,-0.002125326544046402
845693.9140625,0.036052148789167404,0.005960836075246334,0.0009288843721151352,0.018909621983766556,-0.002125326544046402
845793.9140625,0.026071054860949516,0.008828346617519855,-0.0008891895413398743,0.010342582128942013,-0.031078625470399857
845893.9140625,0.026071054860949516,0.008828346617519855,-0.0008891895413398743,0.010342582128942013,-0.031078625470399857
845993.9140625,0.0355553962290287,0.012431568466126919,-0.014387659728527069,0.0035768470261245966,-0.08607574552297592
846093.9140625,0.0355553962290287,0.012431568466126919,-0.014387659728527069,0.0035768470261245966,-0.08607574552297592
846193.9140625,0.0355553962290287,0.02037961408495903,-0.04335282742977142,0.030945291742682457,-0.12703950703144073
846293.9140625,0.09106454253196716,0.02037961408495903,-0.04335282742977142,0.030945291742682457,-0.12703950703144073
846393.9140625,0.09106454253196716,0.02037961408495903,-0.04335282742977142,0.030945291742682457,-0.12703950703144073
846493.9140625,0.22224928438663483,0.0203982163220644,-0.07007639110088348,0.0032664963509887457,-0.07358288019895554
846593.9140625,0.22224928438663483,0.0203982163220644,-0.07007639110088348,0.0032664963509887457,-0.07358288019895554
846693.9140625,0.22224928438663483,0.0203982163220644,-0.07007639110088348,0.0032664963509887457,-0.07358288019895554
846793.9140625,0.393644779920578,0.02332202158868313,-0.08119073510169983,0.002799042034894228,-0.01851246878504753
846893.9140625,0.393644779920578,0.02332202158868313,-0.08119073510169983,0.002799042034894228,-0.01851246878504753
846993.9140625,0.5832255482673645,0.0242326557636261,-0.07515972852706909,-0.004486707039177418,0.04559646174311638
847093.9140625,0.5832255482673645,0.0242326557636261,-0.07515972852706909,-0.004486707039177418,0.04559646174311638
847193.9140625,0.5832255482673645,0.0242326557636261,-0.07515972852706909,-0.004486707039177418,0.04559646174311638
847293.9140625,0.7335774302482605,0.017063358798623085,-0.06071806699037552,-0.030203700065612793,0.0727471262216568
847393.9140625,0.7335774302482605,0.017063358798623085,-0.06071806699037552,-0.030203700065612793,0.0727471262216568
847493.9140625,0.8203176856040955,0.011447073891758919,-0.03696411848068237,-0.004168481566011906,0.1053386852145195
847593.9140625,0.8203176856040955,0.011447073891758919,-0.03696411848068237,-0.004168481566011906,0.1053386852145195
847693.9140625,0.8203176856040955,0.011447073891758919,-0.03696411848068237,-0.004168481566011906,0.1053386852145195
847793.9140625,0.8534913063049316,0.004735352471470833,-0.014724969863891602,-0.024954574182629585,0.06610333919525146
847893.9140625,0.8534913063049316,0.004735352471470833,-0.014724969863891602,-0.024954574182629585,0.06610333919525146
847993.9140625,0.8402791619300842,0.0015308863949030638,0.0013274308294057846,-0.003033205633983016,0.04558724910020828
848093.9140625,0.8402791619300842,0.0015308863949030638,0.0013274308294057846,-0.003033205633983016,0.04558724910020828
848193.9140625,0.8402791619300842,0.0015308863949030638,0.0013274308294057846,-0.003033205633983016,0.04558724910020828
848293.9140625,0.8074384331703186,0.004195548593997955,0.004109051078557968,0.01277846284210682,-0.028751371428370476
848393.9140625,0.8074384331703186,0.004195548593997955,0.004109051078557968,0.01277846284210682,-0.028751371428370476
848493.9140625,0.7629981637001038,0.007423190400004387,0.004339978098869324,0.02909279055893421,0.02271433360874653
848593.9140625,0.7629981637001038,0.007423190400004387,0.004339978098869324,0.02909279055893421,0.02271433360874653
848693.9140625,0.7629981637001038,0.007423190400004387,0.004339978098869324,0.02909279055893421,0.02271433360874653
848793.9140625,0.7069706916809082,0.004757418297231197,0.02081969380378723,-0.03071044757962227,0.09126775711774826
848893.9140625,0.7069706916809082,0.004757418297231197,0.02081969380378723,-0.03071044757962227,0.09126775711774826
848993.9140625,0.600562572479248,-0.0017082866979762912,0.04784635826945305,-0.021233271807432175,0.10105293244123459
849093.9140625,0.600562572479248,-0.0017082866979762912,0.04784635826945305,-0.021233271807432175,0.10105293244123459
849193.9140625,0.600562572479248,-0.0017082866979762912,0.04784635826945305,-0.021233271807432175,0.10105293244123459
849293.9140625,0.4254310727119446,-0.0037173933815211058,0.06619704514741898,0.004592339042574167,0.03489379584789276
849393.9140625,0.4254310727119446,-0.0037173933815211058,0.06619704514741898,0.004592339042574167,0.03489379584789276
849493.9140625,0.24387985467910767,0.003321439726278186,0.06459825485944748,0.018145600333809853,-0.02383425273001194
849593.9140625,0.24387985467910767,0.003321439726278186,0.06459825485944748,0.018145600333809853,-0.02383425273001194
849693.9140625,0.24387985467910767,0.003321439726278186,0.06459825485944748,0.018145600333809853,-0.02383425273001194
849793.9140625,0.0738736018538475,0.00805776659399271,0.052092693746089935,0.020230676978826523,-0.07687371224164963
849893.9140625,0.0738736018538475,0.00805776659399271,0.052092693746089935,0.020230676978826523,-0.07687371224164963
849993.9140625,0.044936876744031906,0.010011542588472366,0.024717828258872032,-0.003814056282863021,-0.12023656815290451
850093.9140625,0.044936876744031906,0.010011542588472366,0.024717828258872032,-0.003814056282863021,-0.12023656815290451
850193.9140625,0.044936876744031906,0.010011542588472366,0.024717828258872032,-0.003814056282863021,-0.12023656815290451
850293.9140625,0.07450810074806213,0.01484010647982359,-0.001863427460193634,0.06190218776464462,-0.09201717376708984
850393.9140625,0.07450810074806213,0.01484010647982359,-0.001863427460193634,0.06190218776464462,-0.09201717376708984
850493.9140625,0.05220615491271019,0.028895892202854156,-0.01892320066690445,0.040585700422525406,-0.03766794502735138
850593.9140625,0.05220615491271019,0.028895892202854156,-0.01892320066690445,0.040585700422525406,-0.03766794502735138
850693.9140625,0.05220615491271019,0.028895892202854156,-0.01892320066690445,0.040585700422525406,-0.03766794502735138
850793.9140625,0.017558567225933075,0.028747815638780594,-0.01975209265947342,-0.028825031593441963,0.019125845283269882
850893.9140625,0.017558567225933075,0.028747815638780594,-0.01975209265947342,-0.028825031593441963,0.019125845283269882
850993.9140625,0.049665115773677826,0.026280445978045464,-0.01412590965628624,0.009182814508676529,0.01616530492901802
851093.9140625,0.049665115773677826,0.026280445978045464,-0.01412590965628624,0.009182814508676529,0.01616530492901802
851193.9140625,0.049665115773677826,0.026280445978045464,-0.01412590965628624,0.009182814508676529,0.01616530492901802
851293.9140625,0.08378797769546509,0.02767002023756504,-0.010507404804229736,-0.0010493684094399214,0.023241564631462097
851393.9140625,0.08378797769546509,0.02767002023756504,-0.010507404804229736,-0.0010493684094399214,0.023241564631462097
851493.9140625,0.11385247111320496,0.020956194028258324,-0.006686683744192123,-0.04674389585852623,0.012003464624285698
851593.9140625,0.11385247111320496,0.020956194028258324,-0.006686683744192123,-0.04674389585852623,0.012003464624285698
851693.9140625,0.11385247111320496,0.020956194028258324,-0.006686683744192123,-0.04674389585852623,0.012003464624285698
851793.9140625,0.11890317499637604,0.013262762688100338,-0.0010095611214637756,-0.020258478820323944,0.026785708963871002
